sample,total_count,population,count,percentage
sample09662,109580,cd4_t_cell,36684,33.47691184522723
sample09662,109580,nk_cell,13771,12.567074283628399
sample09662,109580,monocyte,24671,22.514144916955647
sample09663,94963,b_cell,9617,10.127102134515548
sample09663,94963,cd8_t_cell,21068,22.1854827669724
sample09663,94963,cd4_t_cell,29014,30.55295220243674
sample09663,94963,nk_cell,15482,16.303191769425986
sample09663,94963,monocyte,19782,20.831271126649327
sample09664,89732,b_cell,6688,7.453305398297151
sample09664,89732,cd8_t_cell,25526,28.44693086078545
sample09664,89732,cd4_t_cell,35116,39.134311059599696
sample09664,89732,nk_cell,10379,11.566665180760486
sample09664,89732,monocyte,12023,13.398787500557216
sample09665,89183,b_cell,15812,17.72983640379893
sample09665,89183,cd8_t_cell,21241,23.81731944428871
sample09665,89183,cd4_t_cell,28287,31.717928304721752
sample09665,89183,nk_cell,7045,7.899487570501105
sample09665,89183,monocyte,16798,18.835428276689505
sample09666,97899,b_cell,4577,4.675226508953105
sample09666,97899,cd8_t_cell,24288,24.80924217816321
sample09666,97899,cd4_t_cell,32174,32.86448278327664
sample09666,97899,nk_cell,14857,15.175844492793594
sample09666,97899,monocyte,22003,22.47520403681345
sample09667,93043,b_cell,6882,7.396580075878894
sample09667,93043,cd8_t_cell,22604,24.294143568027685
sample09667,93043,cd4_t_cell,31803,34.18097008909859
sample09667,93043,nk_cell,15826,17.00933976763432
sample09667,93043,monocyte,15928,17.11896649936051
sample09668,100620,b_cell,13952,13.866030610216656
sample09668,100620,cd8_t_cell,22882,22.74100576426158
sample09668,100620,cd4_t_cell,23494,23.349234744583583
sample09668,100620,nk_cell,23505,23.360166964818127
sample09668,100620,monocyte,16787,16.683561916120055
sample09669,103800,b_cell,16428,15.826589595375722
sample09669,103800,cd8_t_cell,20177,19.4383429672447
sample09669,103800,cd4_t_cell,34058,32.811175337186896
sample09669,103800,nk_cell,11086,10.680154142581888
sample09669,103800,monocyte,22051,21.24373795761079
sample09670,93595,b_cell,8797,9.3990063571772
sample09670,93595,cd8_t_cell,18735,20.01709493028474
sample09670,93595,cd4_t_cell,31393,33.54132165179764
sample09670,93595,nk_cell,8872,9.479138842886906
sample09670,93595,monocyte,25798,27.563438217853516
sample09671,109249,b_cell,12138,11.110399179855193
sample09671,109249,cd8_t_cell,24583,22.501807796867705
sample09671,109249,cd4_t_cell,26865,24.590614101730907
sample09671,109249,nk_cell,19178,17.554394090563758
sample09671,109249,monocyte,26485,24.242784830982433
sample09672,92606,b_cell,7963,8.598794894499276
sample09672,92606,cd8_t_cell,17036,18.3962162278902
sample09672,92606,cd4_t_cell,32595,35.19750340150746
sample09672,92606,nk_cell,16969,18.323866704101246
sample09672,92606,monocyte,18043,19.483618772001815
sample09673,104624,b_cell,12454,11.903578528827039
sample09673,104624,cd8_t_cell,27492,26.276953662639546
sample09673,104624,cd4_t_cell,31588,30.191925370851813
sample09673,104624,nk_cell,11282,10.783376663098332
sample09673,104624,monocyte,21808,20.84416577458327
sample09674,102113,b_cell,8516,8.339780439317227
sample09674,102113,cd8_t_cell,28193,27.60960896261984
sample09674,102113,cd4_t_cell,28431,27.842684085278073
sample09674,102113,nk_cell,18689,18.302272972099537
sample09674,102113,monocyte,18284,17.905653540685318
sample09675,97500,b_cell,6695,6.866666666666666
sample09675,97500,cd8_t_cell,25901,26.565128205128204
sample09675,97500,cd4_t_cell,26874,27.563076923076924
sample09675,97500,nk_cell,14977,15.361025641025641
sample09675,97500,monocyte,23053,23.644102564102564
sample09676,102667,b_cell,10157,9.893149697565917
sample09676,102667,cd8_t_cell,22798,22.205772059181626
sample09676,102667,cd4_t_cell,35561,34.637225203814275
sample09676,102667,nk_cell,13268,12.923334664497842
sample09676,102667,monocyte,20883,20.34051837494034
sample09677,106113,b_cell,10884,10.25699018970343
sample09677,106113,cd8_t_cell,23688,22.32337225410647
sample09677,106113,cd4_t_cell,25508,24.03852496866548
sample09677,106113,nk_cell,18417,17.35602612309519
sample09677,106113,monocyte,27616,26.025086464429428
sample09678,97418,b_cell,6506,6.6784372497895665
sample09678,97418,cd8_t_cell,34060,34.962737892381284
sample09678,97418,cd4_t_cell,23235,23.850828389004086
sample09678,97418,nk_cell,10244,10.515510480609333
sample09678,97418,monocyte,23373,23.99248598821573
sample09679,106170,b_cell,8237,7.758312140906094
sample09679,106170,cd8_t_cell,33882,31.91296976547047
sample09679,106170,cd4_t_cell,23759,22.378261279080718
sample09679,106170,nk_cell,13990,13.176980314589809
sample09679,106170,monocyte,26302,24.773476499952906
sample09680,108978,b_cell,8019,7.358365908715521
sample09680,108978,cd8_t_cell,21907,20.10222246691993
sample09680,108978,cd4_t_cell,43349,39.77775330800712
sample09680,108978,nk_cell,15703,14.409330323551542
sample09680,108978,monocyte,20000,18.352327992805886
sample09681,98654,b_cell,6829,6.922172441056622
sample09681,98654,cd8_t_cell,22588,22.896182618038804
sample09681,98654,cd4_t_cell,33674,34.13343604922254
sample09681,98654,nk_cell,10558,10.702049587447037
sample09681,98654,monocyte,25005,25.346159304235
sample09682,93337,b_cell,8996,9.638192785283435
sample09682,93337,cd8_t_cell,28296,30.315951873319264
sample09682,93337,cd4_t_cell,26677,28.581377160182992
sample09682,93337,nk_cell,11490,12.310230669509412
sample09682,93337,monocyte,17878,19.1542475117049
sample09683,105594,b_cell,9257,8.766596586927287
sample09683,105594,cd8_t_cell,28136,26.645453340151903
sample09683,105594,cd4_t_cell,35320,33.44887020095839
sample09683,105594,nk_cell,15937,15.09271360115158
sample09683,105594,monocyte,16944,16.046366270810843
sample09684,94323,b_cell,6436,6.823362276433108
sample09684,94323,cd8_t_cell,27859,29.53574419812771
sample09684,94323,cd4_t_cell,27184,28.820118104810067
sample09684,94323,nk_cell,14078,14.925309839593737
sample09684,94323,monocyte,18766,19.895465581035378
sample09685,97896,b_cell,10546,10.772656696902835
sample09685,97896,cd8_t_cell,35915,36.6868922121435
sample09685,97896,cd4_t_cell,34744,35.49072485086214
sample09685,97896,nk_cell,5244,5.356705074773228
sample09685,97896,monocyte,11447,11.693021165318298
sample09686,99124,b_cell,8050,8.121141196884711
sample09686,99124,cd8_t_cell,22174,22.369960857108268
sample09686,99124,cd4_t_cell,34711,35.01775553851741
sample09686,99124,nk_cell,14505,14.63318671562891
sample09686,99124,monocyte,19684,19.8579556918607
sample09687,100066,b_cell,13750,13.740930985549538
sample09687,100066,cd8_t_cell,28238,28.219375212359843
sample09687,100066,cd4_t_cell,26641,26.62342853716547
sample09687,100066,nk_cell,8948,8.942098215177982
sample09687,100066,monocyte,22489,22.474167049747166
sample09688,91558,b_cell,7217,7.882435177701566
sample09688,91558,cd8_t_cell,21338,23.305445728390747
sample09688,91558,cd4_t_cell,29460,32.176325389370675
sample09688,91558,nk_cell,14912,16.286943795189934
sample09688,91558,monocyte,18631,20.34884990934708
sample09689,93120,b_cell,5524,5.93213058419244
sample09689,93120,cd8_t_cell,25995,27.915592783505154
sample09689,93120,cd4_t_cell,24368,26.168384879725085
sample09689,93120,nk_cell,23184,24.896907216494846
sample09689,93120,monocyte,14049,15.086984536082474
sample09690,94874,b_cell,8773,9.247001285916058
sample09690,94874,cd8_t_cell,33000,34.78297531462782
sample09690,94874,cd4_t_cell,28115,29.634040938507916
sample09690,94874,nk_cell,11208,11.813563252313594
sample09690,94874,monocyte,13778,14.52241920863461
sample09691,99626,b_cell,8406,8.437556461164757
sample09691,99626,cd8_t_cell,17870,17.937084696765904
sample09691,99626,cd4_t_cell,31569,31.68751129223295
sample09691,99626,nk_cell,19720,19.794029670969426
sample09691,99626,monocyte,22061,22.14381787886696
sample09692,103828,b_cell,7728,7.443078938244019
sample09692,103828,cd8_t_cell,26159,25.19455252918288
sample09692,103828,cd4_t_cell,29946,28.841930885695575
sample09692,103828,nk_cell,14029,13.511769464884232
sample09692,103828,monocyte,25966,25.008668181993297
sample09693,105403,b_cell,10814,10.259670028367314
sample09693,105403,cd8_t_cell,24727,23.459484075405822
sample09693,105403,cd4_t_cell,32375,30.71544453193932
sample09693,105403,nk_cell,14635,13.884804037835735
sample09693,105403,monocyte,22852,21.68059732645181
sample09694,93792,b_cell,10618,11.32079495052883
sample09694,93792,cd8_t_cell,23113,24.642826680313885
sample09694,93792,cd4_t_cell,23991,25.5789406345957
sample09694,93792,nk_cell,15382,16.400119413169566
sample09694,93792,monocyte,20688,22.057318321392017
sample09695,98900,b_cell,11457,11.58442871587462
sample09695,98900,cd8_t_cell,26985,27.285136501516682
sample09695,98900,cd4_t_cell,22029,22.27401415571284
sample09695,98900,nk_cell,12849,12.99191102123357
sample09695,98900,monocyte,25580,25.864509605662285
sample09696,88721,b_cell,10810,12.184263026791854
sample09696,88721,cd8_t_cell,22335,25.17442319180352
sample09696,88721,cd4_t_cell,27991,31.549464050224863
sample09696,88721,nk_cell,12399,13.97527079270973
sample09696,88721,monocyte,15186,17.116578938470035
sample09697,96277,b_cell,8206,8.52332332748216
sample09697,96277,cd8_t_cell,27336,28.393074150627875
sample09697,96277,cd4_t_cell,28198,29.2884074077921
sample09697,96277,nk_cell,16596,17.237761874591023
sample09697,96277,monocyte,15941,16.55743323950684
sample09698,102557,b_cell,5111,4.983570112230272
sample09698,102557,cd8_t_cell,28871,28.151174468831968
sample09698,102557,cd4_t_cell,31464,30.679524557075577
sample09698,102557,nk_cell,16041,15.641058143276421
sample09698,102557,monocyte,21070,20.544672718585762
sample09699,98949,b_cell,9919,10.024355981364137
sample09699,98949,cd8_t_cell,32082,32.42276324166995
sample09699,98949,cd4_t_cell,21555,21.78394930721887
sample09699,98949,nk_cell,17790,17.978958857593305
sample09699,98949,monocyte,17603,17.789972612153736
sample09700,99627,b_cell,12516,12.562859465807461
sample09700,99627,cd8_t_cell,26922,27.02279502544491
sample09700,99627,cd4_t_cell,30441,30.554970038242644
sample09700,99627,nk_cell,12433,12.47954871671334
sample09700,99627,monocyte,17315,17.379826753791644
sample09701,93749,b_cell,7009,7.476346414361753
sample09701,93749,cd8_t_cell,28594,30.500592006314733
sample09701,93749,cd4_t_cell,30886,32.94541808445957
sample09701,93749,nk_cell,11327,12.082262210796916
sample09701,93749,monocyte,15933,16.99538128406703
sample09702,93490,b_cell,10305,11.02256925874425
sample09702,93490,cd8_t_cell,19208,20.545512889079045
sample09702,93490,cd4_t_cell,22818,24.40688843726602
sample09702,93490,nk_cell,15547,16.62958605198417
sample09702,93490,monocyte,25612,27.395443362926517
sample09703,93673,b_cell,7439,7.9414559157921705
sample09703,93673,cd8_t_cell,24653,26.318149306630513
sample09703,93673,cd4_t_cell,29816,31.829876271711164
sample09703,93673,nk_cell,10169,10.855849604475143
sample09703,93673,monocyte,21596,23.054668901391008
sample09704,103891,b_cell,11837,11.39367221414752
sample09704,103891,cd8_t_cell,39689,38.20253919973819
sample09704,103891,cd4_t_cell,23286,22.41387608166251
sample09704,103891,nk_cell,13851,13.33224244641018
sample09704,103891,monocyte,15228,14.657670058041601
sample09705,93684,b_cell,10836,11.5665428461637
sample09705,93684,cd8_t_cell,23361,24.93595491225823
sample09705,93684,cd4_t_cell,29973,31.993723581401305
sample09705,93684,nk_cell,16144,17.232398275052304
sample09705,93684,monocyte,13370,14.271380385124461
sample09706,99892,b_cell,6621,6.62815841108397
sample09706,99892,cd8_t_cell,30282,30.314739919112643
sample09706,99892,cd4_t_cell,33988,34.024746726464585
sample09706,99892,nk_cell,11419,11.431345853521803
sample09706,99892,monocyte,17582,17.601009089817
sample09707,98782,b_cell,7036,7.122755157822275
sample09707,98782,cd8_t_cell,24894,25.200947541049988
sample09707,98782,cd4_t_cell,28581,28.93340892065356
sample09707,98782,nk_cell,13412,13.577372395780607
sample09707,98782,monocyte,24859,25.165515984693567
sample09708,111108,b_cell,9380,8.442236382618713
sample09708,111108,cd8_t_cell,32689,29.420923785866005
sample09708,111108,cd4_t_cell,29844,26.860352089858516
sample09708,111108,nk_cell,15866,14.279799834395362
sample09708,111108,monocyte,23329,20.996687907261403
sample09709,98975,b_cell,7590,7.668603182621874
sample09709,98975,cd8_t_cell,26916,27.194746148017177
sample09709,98975,cd4_t_cell,26171,26.44203081586259
sample09709,98975,nk_cell,11999,12.123263450366254
sample09709,98975,monocyte,26299,26.571356403132103
sample09710,101328,b_cell,9097,8.977775146060319
sample09710,101328,cd8_t_cell,18139,17.901271119532606
sample09710,101328,cd4_t_cell,31580,31.166114006000317
sample09710,101328,nk_cell,19820,19.560240012632242
sample09710,101328,monocyte,22692,22.394599715774515
sample09711,95140,b_cell,16215,17.043304603741856
sample09711,95140,cd8_t_cell,20434,21.477822156821524
sample09711,95140,cd4_t_cell,26998,28.377128442295565
sample09711,95140,nk_cell,15206,15.982762245112466
sample09711,95140,monocyte,16287,17.11898255202859
sample09712,101339,b_cell,18141,17.901301571951567
sample09712,101339,cd8_t_cell,20680,20.406753569701696
sample09712,101339,cd4_t_cell,30098,29.700312811454623
sample09712,101339,nk_cell,19345,19.089393027363602
sample09712,101339,monocyte,13075,12.902239019528514
sample09713,104447,b_cell,8403,8.045228680574837
sample09713,104447,cd8_t_cell,34635,33.16035884228365
sample09713,104447,cd4_t_cell,29177,27.934742022269667
sample09713,104447,nk_cell,16528,15.824293660899787
sample09713,104447,monocyte,15704,15.035376793972063
sample09714,110765,b_cell,11700,10.562903444228773
sample09714,110765,cd8_t_cell,31198,28.165936893423012
sample09714,110765,cd4_t_cell,37864,34.18408341985284
sample09714,110765,nk_cell,19245,17.374621947366045
sample09714,110765,monocyte,10758,9.712454295129328
sample09715,111283,b_cell,7172,6.4448298482247965
sample09715,111283,cd8_t_cell,21840,19.62563913625621
sample09715,111283,cd4_t_cell,39360,35.36928371808812
sample09715,111283,nk_cell,16202,14.559276798792268
sample09715,111283,monocyte,26709,24.000970498638605
sample09716,98239,b_cell,5613,5.71361679170187
sample09716,98239,cd8_t_cell,22318,22.718065126884436
sample09716,98239,cd4_t_cell,32466,33.04797483687741
sample09716,98239,nk_cell,10982,11.17885971966327
sample09716,98239,monocyte,26860,27.341483524873013
sample09717,89845,b_cell,7268,8.089487450609383
sample09717,89845,cd8_t_cell,23192,25.813345205631922
sample09717,89845,cd4_t_cell,28743,31.99176359285436
sample09717,89845,nk_cell,8585,9.555345316934721
sample09717,89845,monocyte,22057,24.550058433969614
sample09718,105291,b_cell,9746,9.256251721419684
sample09718,105291,cd8_t_cell,25418,24.140714780940442
sample09718,105291,cd4_t_cell,29302,27.829539086911513
sample09718,105291,nk_cell,16194,15.38023192865487
sample09718,105291,monocyte,24631,23.393262482073492
sample09719,104317,b_cell,10309,9.882377752427697
sample09719,104317,cd8_t_cell,24122,23.1237478071647
sample09719,104317,cd4_t_cell,31919,30.598080849717686
sample09719,104317,nk_cell,18160,17.40847608731079
sample09719,104317,monocyte,19807,18.987317503379124
sample09720,111070,b_cell,17339,15.610876024128927
sample09720,111070,cd8_t_cell,24725,22.260736472494823
sample09720,111070,cd4_t_cell,28878,25.99981993337535
sample09720,111070,nk_cell,6780,6.104258575672999
sample09720,111070,monocyte,33348,30.0243089943279
sample09721,109722,b_cell,8353,7.6128761779770695
sample09721,109722,cd8_t_cell,27721,25.264760029893733
sample09721,109722,cd4_t_cell,39441,35.946300650735495
sample09721,109722,nk_cell,13186,12.01764459269791
sample09721,109722,monocyte,21021,19.158418548695796
sample09722,104846,b_cell,8812,8.404707857238234
sample09722,104846,cd8_t_cell,26138,24.929897182534383
sample09722,104846,cd4_t_cell,33947,32.37796387082006
sample09722,104846,nk_cell,19272,18.381244873433417
sample09722,104846,monocyte,16677,15.906186215973905
sample09723,103196,b_cell,5685,5.50893445482383
sample09723,103196,cd8_t_cell,29388,28.477847978603823
sample09723,103196,cd4_t_cell,36352,35.22617155703709
sample09723,103196,nk_cell,16858,16.335904492422188
sample09723,103196,monocyte,14913,14.451141517113067
sample09724,92243,b_cell,11278,12.226402003404052
sample09724,92243,cd8_t_cell,20847,22.600088895634357
sample09724,92243,cd4_t_cell,37932,41.12181954186226
sample09724,92243,nk_cell,9438,10.231670695879362
sample09724,92243,monocyte,12748,13.820018863219973
sample09725,110968,b_cell,14599,13.156044985941893
sample09725,110968,cd8_t_cell,30990,27.926969937279214
sample09725,110968,cd4_t_cell,30848,27.79900511859275
sample09725,110968,nk_cell,14180,12.778458654747315
sample09725,110968,monocyte,20351,18.33952130343883
sample09726,102958,b_cell,11374,11.047223139532624
sample09726,102958,cd8_t_cell,28742,27.9162376891548
sample09726,102958,cd4_t_cell,32539,31.60414926474873
sample09726,102958,nk_cell,12002,11.657180597913712
sample09726,102958,monocyte,18301,17.77520930865013
